Job,Routing_ID,Arrival,Ready Time,Job Processing Time,Deadline
J25-1590,5,112745,113760,496,116039
J25-1591,3,112865,113760,655,116096
J25-1592,6,112867,113760,416,115441
J25-1593,1,112887,113760,510,115902
J25-1594,9,112939,113760,540,115732
J25-1595,7,112982,113760,539,116060
J25-1596,4,113026,113760,393,115725
J25-1597,2,113049,113760,568,115442
J25-1598,0,113119,113760,395,116147
J25-1599,8,113125,113760,597,117217
J25-1600,7,113128,113760,539,117331
J25-1601,3,113599,113760,655,115919
J25-1602,4,113607,113760,393,116109
J25-1603,2,113680,113760,568,115425
J25-1604,8,113695,113760,597,115448
J25-1605,5,113717,113760,496,115528
J25-1606,1,113724,113760,510,116626
J25-1607,9,113773,115200,540,117236
J25-1608,0,113918,115200,395,116788
J25-1609,6,114077,115200,416,116471
J25-1610,1,114138,115200,510,117290
J25-1611,6,114153,115200,416,117428
J25-1612,7,114161,115200,539,116701
J25-1613,8,114187,115200,597,118702
J25-1614,4,114212,115200,393,117196
J25-1615,2,114230,115200,568,116412
J25-1616,0,114428,115200,395,117666
J25-1617,3,114429,115200,655,117319
J25-1618,5,114429,115200,496,117396
J25-1619,9,114559,115200,540,116926
J25-1620,9,114908,115200,540,116758
J25-1621,3,115198,115200,655,117093
J25-1622,7,115205,116640,539,119516
J25-1623,5,115323,116640,496,118266
J25-1624,1,115358,116640,510,118291
J25-1625,4,115416,116640,393,118759
J25-1626,2,115449,116640,568,118874
J25-1627,8,115504,116640,597,118727
J25-1628,0,115552,116640,395,119346
J25-1629,6,115741,116640,416,118116
J25-1630,5,115765,116640,496,118763
J25-1631,4,115769,116640,393,118540
J25-1632,8,115829,116640,597,118107
J25-1633,7,115907,116640,539,118867
J25-1634,1,115923,116640,510,118734
J25-1635,0,115967,116640,395,118290
J25-1636,9,116134,116640,540,117906
J25-1637,3,116195,116640,655,118513
J25-1638,6,116195,116640,416,117993
J25-1639,2,116196,116640,568,118397
J25-1640,7,116451,116640,539,119265
J25-1641,1,116523,116640,510,119023
J25-1642,0,116596,116640,395,119218
J25-1643,3,116613,116640,655,118225
J25-1644,4,116781,118080,393,119566
J25-1645,9,116814,118080,540,119731
J25-1646,2,116827,118080,568,119792
J25-1647,6,116828,118080,416,119716
J25-1648,5,116829,118080,496,120890
J25-1649,8,117139,118080,597,120992
J25-1650,4,117141,118080,393,120431
J25-1651,3,117217,118080,655,120307
J25-1652,8,117450,118080,597,120215
J25-1653,9,117453,118080,540,120291
J25-1654,7,117500,118080,539,120156
J25-1655,2,117604,118080,568,122060
J25-1656,6,117646,118080,416,119441
J25-1657,1,117683,118080,510,120297
J25-1658,5,117756,118080,496,120429
J25-1659,0,117777,118080,395,120326
J25-1660,1,117938,118080,510,120130
J25-1661,4,118025,118080,393,121444
J25-1662,8,118045,118080,597,120639
J25-1663,5,118055,118080,496,119910
J25-1664,6,118137,119520,416,121061
J25-1665,0,118175,119520,395,122008
J25-1666,9,118346,119520,540,121167
J25-1667,7,118355,119520,539,121245
J25-1668,2,118374,119520,568,121450
J25-1669,3,118405,119520,655,121597
J25-1670,6,118406,119520,416,121384
J25-1671,8,118415,119520,597,122329
J25-1672,9,118417,119520,540,121371
J25-1673,0,118421,119520,395,122775
J25-1674,1,118562,119520,510,121878
J25-1675,5,118588,119520,496,121684
J25-1676,7,118628,119520,539,122089
J25-1677,2,118728,119520,568,121004
J25-1678,3,118771,119520,655,121635
J25-1679,4,118814,119520,393,121699
J25-1680,7,118916,119520,539,122028
J25-1681,3,119008,119520,655,121160
J25-1682,0,119141,119520,395,121425
J25-1683,5,119166,119520,496,121430
J25-1684,8,119176,119520,597,121771
J25-1685,9,119258,119520,540,121727
J25-1686,6,119332,119520,416,121386
J25-1687,1,119384,119520,510,121939
J25-1688,2,119428,119520,568,121130
J25-1689,4,119511,119520,393,121815
J25-1690,4,119519,119520,393,122100
J25-1691,3,119524,120960,655,122052
J25-1692,1,119562,120960,510,123512
J25-1693,6,119659,120960,416,122326
J25-1694,7,119753,120960,539,123675
J25-1695,9,119761,120960,540,123197
J25-1696,2,119862,120960,568,123347
J25-1697,0,119886,120960,395,122638
J25-1698,8,120142,120960,597,122744
J25-1699,5,120214,120960,496,122993
J25-1700,6,120304,120960,416,122474
J25-1701,0,120384,120960,395,122582
J25-1702,1,120478,120960,510,123084
J25-1703,4,120556,120960,393,122539
J25-1704,8,120676,120960,597,123600
J25-1705,5,120796,120960,496,122830
J25-1706,2,120852,120960,568,122803
J25-1707,7,120897,120960,539,123082
J25-1708,9,121122,122400,540,123899
J25-1709,3,121185,122400,655,124860
J25-1710,0,121192,122400,395,124052
J25-1711,5,121318,122400,496,124347
J25-1712,8,121399,122400,597,124469
J25-1713,7,121402,122400,539,124233
J25-1714,4,121412,122400,393,125720
J25-1715,2,121446,122400,568,123650
J25-1716,9,121461,122400,540,124920
J25-1717,1,121517,122400,510,124132
J25-1718,6,121584,122400,416,124637
J25-1719,3,121613,122400,655,124059
J25-1720,6,121668,122400,416,124336
J25-1721,9,121689,122400,540,125003
J25-1722,7,121816,122400,539,123842
J25-1723,8,121870,122400,597,124856
J25-1724,5,121939,122400,496,124539
J25-1725,0,122020,122400,395,124387
J25-1726,2,122143,122400,568,124654
J25-1727,4,122155,122400,393,124682
J25-1728,3,122353,122400,655,123907
J25-1729,1,122491,123840,510,125714
J25-1730,6,122513,123840,416,126713
J25-1731,8,122593,123840,597,125047
J25-1732,2,122628,123840,568,125356
J25-1733,0,122691,123840,395,126046
J25-1734,4,122700,123840,393,127102
J25-1735,3,122763,123840,655,126064
J25-1736,1,122814,123840,510,126282
J25-1737,7,122890,123840,539,126453
J25-1738,9,122914,123840,540,125321
J25-1739,5,123029,123840,496,125423
J25-1740,2,123121,123840,568,126701
J25-1741,8,123158,123840,597,126153
J25-1742,5,123338,123840,496,125414
J25-1743,6,123600,123840,416,126137
J25-1744,9,123740,123840,540,125438
J25-1745,4,123773,123840,393,125646
J25-1746,0,123792,123840,395,126011
J25-1747,7,123826,123840,539,126207
J25-1748,3,123869,125280,655,126975
J25-1749,1,123988,125280,510,126753
J25-1750,4,124010,125280,393,128698
J25-1751,9,124051,125280,540,127925
J25-1752,5,124157,125280,496,126714
J25-1753,0,124159,125280,395,127771
J25-1754,6,124293,125280,416,127556
J25-1755,7,124307,125280,539,126952
J25-1756,1,124349,125280,510,127261
J25-1757,8,124506,125280,597,127044
J25-1758,2,124541,125280,568,127627
J25-1759,3,124622,125280,655,127717
J25-1760,9,124659,125280,540,127173
J25-1761,6,124661,125280,416,126489
J25-1762,4,124878,125280,393,127913
J25-1763,3,124990,125280,655,127462
J25-1764,5,125032,125280,496,126640
J25-1765,2,125159,125280,568,126882
J25-1766,1,125296,126720,510,128357
J25-1767,8,125319,126720,597,129848
J25-1768,0,125505,126720,395,128752
J25-1769,7,125642,126720,539,128581
J25-1770,8,125689,126720,597,129137
J25-1771,2,125901,126720,568,129187
J25-1772,0,125959,126720,395,129634
J25-1773,4,126196,126720,393,129211
J25-1774,9,126420,126720,540,127848
J25-1775,7,126440,126720,539,128615
J25-1776,3,126472,126720,655,128938
J25-1777,1,126623,126720,510,128539
J25-1778,5,126807,128160,496,129657
J25-1779,6,126852,128160,416,130230
J25-1780,1,127134,128160,510,130646
J25-1781,2,127143,128160,568,129982
J25-1782,0,127203,128160,395,130056
J25-1783,6,127276,128160,416,129848
J25-1784,5,127369,128160,496,130271
J25-1785,4,127414,128160,393,130460
J25-1786,7,127460,128160,539,129630
J25-1787,8,127487,128160,597,130357
J25-1788,9,127567,128160,540,129544
J25-1789,3,127643,128160,655,129489
J25-1790,5,127816,128160,496,129783
J25-1791,0,127874,128160,395,132159
J25-1792,6,127883,128160,416,129650
J25-1793,1,127993,128160,510,130055
J25-1794,9,128031,128160,540,130005
J25-1795,7,128067,128160,539,129896
J25-1796,4,128303,129600,393,131639
J25-1797,3,128393,129600,655,132132
J25-1798,2,128429,129600,568,131817
J25-1799,8,128470,129600,597,131936
J25-1800,8,128672,129600,597,131212
J25-1801,1,128708,129600,510,131427
J25-1802,9,128710,129600,540,131068
J25-1803,6,128817,129600,416,131383
J25-1804,7,128830,129600,539,131204
J25-1805,3,128837,129600,655,131596
J25-1806,5,128844,129600,496,131907
J25-1807,0,128844,129600,395,131969
J25-1808,4,128912,129600,393,132529
J25-1809,2,128934,129600,568,131622
J25-1810,5,128959,129600,496,131647
J25-1811,3,129054,129600,655,131305
J25-1812,9,129086,129600,540,131371
J25-1813,1,129160,129600,510,130886
J25-1814,4,129209,129600,393,131847
J25-1815,8,129249,129600,597,132704
J25-1816,7,129320,129600,539,131521
J25-1817,6,129384,129600,416,131766
J25-1818,2,129471,129600,568,131050
J25-1819,0,129500,129600,395,131235
J25-1820,7,129583,129600,539,131370
J25-1821,9,129588,129600,540,131580
J25-1822,8,129599,129600,597,133003
J25-1823,2,129787,131040,568,132565
J25-1824,5,129804,131040,496,132280
J25-1825,0,129832,131040,395,132590
J25-1826,6,129867,131040,416,132978
J25-1827,3,129933,131040,655,132978
J25-1828,1,130056,131040,510,133217
J25-1829,4,130310,131040,393,132367
J25-1830,5,130468,131040,496,133430
J25-1831,9,130520,131040,540,133871
J25-1832,0,130606,131040,395,133326
J25-1833,1,130681,131040,510,133162
J25-1834,4,130850,131040,393,132681
J25-1835,7,130864,131040,539,132458
J25-1836,6,130883,131040,416,132413
J25-1837,3,130935,131040,655,132239
J25-1838,8,130956,131040,597,133322
J25-1839,2,131101,132480,568,134797
J25-1840,2,131181,132480,568,134127
J25-1841,1,131211,132480,510,135582
J25-1842,7,131308,132480,539,136010
J25-1843,9,131434,132480,540,134306
J25-1844,3,131445,132480,655,134551
J25-1845,8,131489,132480,597,135559
J25-1846,6,131517,132480,416,134539
J25-1847,0,131640,132480,395,134396
J25-1848,4,131664,132480,393,134551
J25-1849,5,131684,132480,496,134965
J25-1850,2,131748,132480,568,134099
J25-1851,3,131886,132480,655,133926
J25-1852,6,131964,132480,416,133938
J25-1853,4,132108,132480,393,134824
J25-1854,9,132156,132480,540,135048
J25-1855,7,132269,132480,539,135392
J25-1856,1,132322,132480,510,134152
J25-1857,0,132356,132480,395,134902
J25-1858,8,132366,132480,597,134274
J25-1859,5,132484,133920,496,135503
J25-1860,4,132533,133920,393,136059
J25-1861,6,132628,133920,416,135725
J25-1862,8,132683,133920,597,135615
J25-1863,2,132806,133920,568,135331
J25-1864,1,132858,133920,510,135828
J25-1865,3,132884,133920,655,135253
J25-1866,0,133112,133920,395,136200
J25-1867,9,133112,133920,540,136727
J25-1868,7,133147,133920,539,135672
J25-1869,5,133235,133920,496,136174
J25-1870,4,133371,133920,393,136862
J25-1871,5,133441,133920,496,135558
J25-1872,8,133478,133920,597,136010
J25-1873,6,133513,133920,416,135505
J25-1874,0,133524,133920,395,135909
J25-1875,3,133541,133920,655,135198
J25-1876,1,133630,133920,510,135842
J25-1877,2,133737,133920,568,135911
J25-1878,7,133776,133920,539,136199
J25-1879,9,133862,133920,540,136731
J25-1880,8,133866,133920,597,136226
J25-1881,2,133909,133920,568,136920
J25-1882,3,134026,135360,655,137830
J25-1883,4,134080,135360,393,136692
J25-1884,0,134083,135360,395,136999
J25-1885,7,134194,135360,539,137723
J25-1886,9,134244,135360,540,137469
J25-1887,6,134256,135360,416,136979
J25-1888,1,134389,135360,510,138039
J25-1889,5,134390,135360,496,137439
J25-1890,4,134619,135360,393,137609
J25-1891,7,134624,135360,539,138228
J25-1892,9,134674,135360,540,136562
J25-1893,5,134675,135360,496,136839
J25-1894,6,134702,135360,416,137431
J25-1895,0,134832,135360,395,136747
J25-1896,8,134850,135360,597,137235
J25-1897,2,134872,135360,568,136732
J25-1898,3,134873,135360,655,136958
J25-1899,1,134901,135360,510,137124
J25-1900,3,134999,135360,655,138104
J25-1901,5,135020,135360,496,136656
J25-1902,7,135045,135360,539,137095
J25-1903,6,135156,135360,416,136678
J25-1904,4,135165,135360,393,136737
J25-1905,1,135316,135360,510,137297
J25-1906,2,135382,136800,568,138602
J25-1907,8,135448,136800,597,139166
J25-1908,0,135464,136800,395,138612
J25-1909,9,135485,136800,540,139004
J25-1910,3,135524,136800,655,138436
J25-1911,4,135590,136800,393,139423
J25-1912,2,135657,136800,568,139350
J25-1913,9,135660,136800,540,139352
J25-1914,0,135663,136800,395,139310
J25-1915,6,135701,136800,416,139581
J25-1916,7,135704,136800,539,139598
J25-1917,5,135748,136800,496,138644
J25-1918,1,135863,136800,510,138903
J25-1919,8,135895,136800,597,139033
J25-1920,9,135944,136800,540,138725
J25-1921,2,135967,136800,568,138556
J25-1922,8,135968,136800,597,138412
J25-1923,1,136175,136800,510,138692
J25-1924,3,136300,136800,655,138020
J25-1925,6,136336,136800,416,137885
J25-1926,4,136503,136800,393,138919
J25-1927,7,136506,136800,539,138657
J25-1928,0,136507,136800,395,138937
J25-1929,5,136777,136800,496,138767
J25-1930,9,136800,138240,540,141278
J25-1931,1,137029,138240,510,139855
J25-1932,7,137147,138240,539,139765
J25-1933,2,137148,138240,568,140246
J25-1934,4,137191,138240,393,140649
J25-1935,3,137211,138240,655,139655
J25-1936,0,137225,138240,395,139724
J25-1937,6,137231,138240,416,139713
J25-1938,5,137265,138240,496,140077
J25-1939,8,137430,138240,597,140595
J25-1940,4,137565,138240,393,139988
J25-1941,5,137771,138240,496,139749
J25-1942,3,137782,138240,655,140787
J25-1943,1,137802,138240,510,140136
J25-1944,8,137804,138240,597,140807
J25-1945,2,137841,138240,568,139613
J25-1946,0,137947,138240,395,140356
J25-1947,7,138032,138240,539,140792
J25-1948,9,138129,138240,540,140675
J25-1949,6,138511,139680,416,141556
J25-1950,1,138626,139680,510,142042
J25-1951,8,138688,139680,597,141839
J25-1952,6,138720,139680,416,141659
J25-1953,5,138734,139680,496,141516
J25-1954,9,138946,139680,540,141944
J25-1955,3,138949,139680,655,141478
J25-1956,0,138992,139680,395,141911
J25-1957,7,139041,139680,539,142620
J25-1958,4,139139,139680,393,142667
J25-1959,2,139172,139680,568,141674
J25-1960,1,139206,139680,510,141077
J25-1961,7,139233,139680,539,143746
J25-1962,4,139289,139680,393,142495
J25-1963,3,139328,139680,655,141310
J25-1964,9,139361,139680,540,142257
J25-1965,2,139378,139680,568,141389
J25-1966,5,139431,139680,496,141850
J25-1967,6,139575,139680,416,141348
J25-1968,8,139699,141120,597,143880
J25-1969,0,139830,141120,395,142744
J25-1970,8,139855,141120,597,142646
J25-1971,1,139947,141120,510,142987
J25-1972,4,140041,141120,393,143630
J25-1973,6,140177,141120,416,142806
J25-1974,9,140322,141120,540,143255
J25-1975,3,140424,141120,655,143066
J25-1976,2,140533,141120,568,143412
J25-1977,0,140591,141120,395,143225
J25-1978,5,140763,141120,496,143126
J25-1979,7,140854,141120,539,142697
J25-1980,4,140958,141120,393,143220
J25-1981,9,140980,141120,540,142173
J25-1982,1,141149,142560,510,144076
J25-1983,2,141158,142560,568,144970
J25-1984,0,141166,142560,395,144616
J25-1985,8,141293,142560,597,144886
J25-1986,5,141311,142560,496,144684
J25-1987,3,141339,142560,655,144680
J25-1988,7,141410,142560,539,145096
J25-1989,6,141424,142560,416,144455
J25-1990,3,141644,142560,655,145033
J25-1991,2,141680,142560,568,145982
J25-1992,5,141754,142560,496,144276
J25-1993,0,141801,142560,395,144082
J25-1994,1,142027,142560,510,144995
J25-1995,8,142080,142560,597,144104
J25-1996,6,142090,142560,416,144174
J25-1997,7,142124,142560,539,144482
J25-1998,9,142198,142560,540,144294
J25-1999,4,142217,142560,393,145068
J25-2000,1,142238,142560,510,143794
J25-2001,3,142304,142560,655,145246
J25-2002,7,142372,142560,539,145150
J25-2003,8,142490,142560,597,144126
J25-2004,0,142617,144000,395,146215
J25-2005,5,142703,144000,496,146720
J25-2006,4,142814,144000,393,145818
J25-2007,2,142852,144000,568,146071
J25-2008,9,142997,144000,540,146649
J25-2009,6,143021,144000,416,146423
J25-2010,2,143024,144000,568,145943
J25-2011,4,143086,144000,393,146687
J25-2012,8,143215,144000,597,145767
J25-2013,0,143336,144000,395,146331
J25-2014,5,143360,144000,496,145512
J25-2015,3,143519,144000,655,145709
J25-2016,1,143656,144000,510,145571
J25-2017,9,143768,144000,540,145605
J25-2018,6,143770,144000,416,146109
J25-2019,7,143825,144000,539,145474
J25-2020,8,144032,145440,597,147075
J25-2021,3,144064,145440,655,146782
J25-2022,6,144190,145440,416,147567
J25-2023,2,144332,145440,568,147320
J25-2024,5,144381,145440,496,147732
J25-2025,1,144442,145440,510,147425
J25-2026,7,144534,145440,539,146993
J25-2027,4,144615,145440,393,148717
J25-2028,0,144621,145440,395,148096
J25-2029,9,144625,145440,540,147297
J25-2030,2,144638,145440,568,147080
J25-2031,7,144736,145440,539,147194
J25-2032,4,144807,145440,393,148275
J25-2033,0,144854,145440,395,148077
J25-2034,5,144868,145440,496,148166
J25-2035,1,144930,145440,510,148111
J25-2036,3,145045,145440,655,147126
J25-2037,6,145106,145440,416,146783
J25-2038,9,145115,145440,540,146952
J25-2039,8,145149,145440,597,147244
J25-2040,7,145254,145440,539,147612
J25-2041,6,145313,145440,416,147116
J25-2042,0,145403,145440,395,146876
J25-2043,1,145474,146880,510,148657
J25-2044,2,145489,146880,568,148829
J25-2045,9,145555,146880,540,149948
J25-2046,3,145622,146880,655,148876
J25-2047,4,145699,146880,393,148688
J25-2048,8,145705,146880,597,148841
J25-2049,5,145733,146880,496,149168
J25-2050,7,145833,146880,539,148694
J25-2051,3,145851,146880,655,148350
J25-2052,8,145886,146880,597,149430
J25-2053,6,145926,146880,416,148466
J25-2054,1,146104,146880,510,148452
J25-2055,4,146135,146880,393,149254
J25-2056,2,146157,146880,568,148544
J25-2057,9,146174,146880,540,149870
J25-2058,5,146190,146880,496,148809
J25-2059,0,146216,146880,395,148482
J25-2060,9,146321,146880,540,148455
J25-2061,8,146329,146880,597,148789
J25-2062,1,146725,146880,510,149771
J25-2063,5,146892,148320,496,150098
J25-2064,0,147029,148320,395,150624
J25-2065,3,147236,148320,655,149792
J25-2066,2,147303,148320,568,150188
J25-2067,6,147432,148320,416,149650
J25-2068,4,147451,148320,393,149890
J25-2069,7,147508,148320,539,150831
J25-2070,3,147586,148320,655,150358
J25-2071,8,147610,148320,597,149712
J25-2072,0,147626,148320,395,150624
J25-2073,7,147642,148320,539,151072
J25-2074,9,147745,148320,540,150358
J25-2075,4,147765,148320,393,150823
J25-2076,2,147798,148320,568,150810
J25-2077,1,147845,148320,510,149578
J25-2078,6,147899,148320,416,150191
J25-2079,5,147998,148320,496,150949
J25-2080,3,148160,148320,655,150167
J25-2081,8,148362,149760,597,152511
J25-2082,4,148388,149760,393,152188
J25-2083,0,148401,149760,395,152064
J25-2084,5,148410,149760,496,151182
J25-2085,7,148459,149760,539,152234
J25-2086,9,148546,149760,540,151417
J25-2087,6,148619,149760,416,151255
J25-2088,2,148743,149760,568,151153
J25-2089,1,148756,149760,510,150802
J25-2090,5,148828,149760,496,151352
J25-2091,2,148923,149760,568,152142
J25-2092,9,148937,149760,540,152050
J25-2093,7,148977,149760,539,152951
J25-2094,6,148982,149760,416,151775
J25-2095,4,148990,149760,393,151119
J25-2096,3,149077,149760,655,151645
J25-2097,1,149116,149760,510,151776
J25-2098,8,149201,149760,597,151438
J25-2099,0,149234,149760,395,155068
J25-2100,5,149267,149760,496,151597
J25-2101,0,149563,149760,395,152097
J25-2102,2,149721,149760,568,152250
J25-2103,8,149823,151200,597,153239
J25-2104,9,149846,151200,540,153431
J25-2105,7,149866,151200,539,153562
J25-2106,4,149915,151200,393,152823
J25-2107,6,149925,151200,416,152509
J25-2108,1,150040,151200,510,152793
J25-2109,3,150155,151200,655,152747
J25-2110,3,150159,151200,655,152965
J25-2111,1,150313,151200,510,152599
J25-2112,9,150494,151200,540,153606
J25-2113,7,150515,151200,539,152771
J25-2114,5,150526,151200,496,153965
J25-2115,4,150595,151200,393,153221
J25-2116,8,150666,151200,597,153513
J25-2117,2,150670,151200,568,152939
J25-2118,0,150862,151200,395,153891
J25-2119,6,150939,151200,416,153828
J25-2120,1,150965,151200,510,153356
J25-2121,7,151016,151200,539,154194
J25-2122,0,151068,151200,395,153772
J25-2123,4,151171,151200,393,153212
J25-2124,9,151339,152640,540,154774
J25-2125,2,151486,152640,568,153694
J25-2126,3,151575,152640,655,154124
J25-2127,6,151608,152640,416,154007
J25-2128,8,151675,152640,597,154815
J25-2129,5,151716,152640,496,154871
J25-2130,7,151761,152640,539,154470
J25-2131,0,151763,152640,395,155024
J25-2132,4,151822,152640,393,154243
J25-2133,3,151838,152640,655,154976
J25-2134,1,151996,152640,510,154560
J25-2135,2,152068,152640,568,154179
J25-2136,8,152226,152640,597,155360
J25-2137,9,152368,152640,540,156731
J25-2138,5,152427,152640,496,154233
J25-2139,6,152563,152640,416,154446
J25-2140,7,152579,152640,539,155313
J25-2141,0,152621,152640,395,154512
J25-2142,6,152635,152640,416,154724
J25-2143,5,152692,154080,496,155958
J25-2144,2,152728,154080,568,156557
J25-2145,1,152749,154080,510,155649
J25-2146,8,152791,154080,597,156412
J25-2147,3,152841,154080,655,156502
J25-2148,4,153123,154080,393,156471
J25-2149,9,153169,154080,540,155599
J25-2150,9,153243,154080,540,155361
J25-2151,0,153386,154080,395,156529
J25-2152,8,153415,154080,597,155748
J25-2153,1,153503,154080,510,155391
J25-2154,2,153568,154080,568,155861
J25-2155,4,153647,154080,393,156390
J25-2156,3,153764,154080,655,155259
J25-2157,5,153864,154080,496,155820
J25-2158,7,153930,154080,539,157236
J25-2159,6,153979,154080,416,155563
J25-2160,2,154124,155520,568,156915
J25-2161,0,154279,155520,395,157190
J25-2162,4,154504,155520,393,157587
J25-2163,6,154639,155520,416,157636
J25-2164,7,154735,155520,539,157907
J25-2165,5,154737,155520,496,157219
J25-2166,3,154757,155520,655,157002
J25-2167,9,154791,155520,540,157300
J25-2168,8,154849,155520,597,159087
J25-2169,1,154866,155520,510,157766
J25-2170,1,154890,155520,510,157645
J25-2171,6,155071,155520,416,156778
J25-2172,4,155107,155520,393,157316
J25-2173,9,155271,155520,540,156847
J25-2174,5,155302,155520,496,158112
J25-2175,8,155314,155520,597,157692
J25-2176,2,155400,155520,568,157099
J25-2177,7,155438,155520,539,156985
J25-2178,0,155568,156960,395,158869
J25-2179,3,155637,156960,655,158246
J25-2180,4,155755,156960,393,159780
J25-2181,7,155848,156960,539,158652
J25-2182,2,155863,156960,568,159170
J25-2183,1,155936,156960,510,158722
J25-2184,6,155961,156960,416,159419
J25-2185,3,156386,156960,655,158549
J25-2186,0,156403,156960,395,158754
J25-2187,5,156417,156960,496,158400
J25-2188,9,156448,156960,540,158312
J25-2189,8,156456,156960,597,158954
J25-2190,8,156497,156960,597,159592
J25-2191,5,156498,156960,496,159994
J25-2192,3,156516,156960,655,158791
J25-2193,7,156541,156960,539,159924
J25-2194,2,156549,156960,568,159014
J25-2195,4,156691,156960,393,160241
J25-2196,6,156702,156960,416,158676
J25-2197,1,156738,156960,510,159826
J25-2198,9,156882,156960,540,158489
J25-2199,0,156903,156960,395,159028
J25-2200,7,157014,158400,539,160441
J25-2201,3,157016,158400,655,159701
J25-2202,6,157110,158400,416,159873
J25-2203,0,157130,158400,395,162013
J25-2204,9,157219,158400,540,159960
J25-2205,4,157227,158400,393,160322
J25-2206,8,157322,158400,597,160602
J25-2207,1,157431,158400,510,159782
J25-2208,5,157483,158400,496,160896
J25-2209,2,157771,158400,568,160087
J25-2210,6,157806,158400,416,159987
J25-2211,4,157813,158400,393,160262
J25-2212,0,157816,158400,395,159670
J25-2213,3,157887,158400,655,159885
J25-2214,2,157964,158400,568,160034
J25-2215,1,158043,158400,510,159633
J25-2216,9,158046,158400,540,159947
J25-2217,8,158077,158400,597,160686
J25-2218,5,158107,158400,496,161065
J25-2219,7,158161,158400,539,160572
J25-2220,0,158186,158400,395,160805
J25-2221,9,158292,158400,540,160636
J25-2222,6,158297,158400,416,160493
J25-2223,4,158371,158400,393,160853
J25-2224,2,158384,158400,568,160024
J25-2225,3,158479,159840,655,161295
J25-2226,8,158515,159840,597,163697
J25-2227,1,158546,159840,510,161359
J25-2228,5,158612,159840,496,161647
J25-2229,7,158719,159840,539,162414
J25-2230,1,158874,159840,510,161626
J25-2231,8,159194,159840,597,161771
J25-2232,0,159320,159840,395,161194
J25-2233,2,159338,159840,568,161262
J25-2234,6,159672,159840,416,161318
J25-2235,7,159684,159840,539,162374
J25-2236,5,159865,161280,496,163234
J25-2237,4,159912,161280,393,163264
J25-2238,9,159930,161280,540,163011
J25-2239,3,159952,161280,655,163249
J25-2240,6,159966,161280,416,162698
J25-2241,4,160019,161280,393,163375
J25-2242,9,160295,161280,540,163158
J25-2243,8,160314,161280,597,163191
J25-2244,1,160551,161280,510,163199
J25-2245,0,160643,161280,395,163080
J25-2246,3,160716,161280,655,163183
J25-2247,5,160862,161280,496,162698
J25-2248,7,160862,161280,539,163563
J25-2249,2,160985,161280,568,163963
J25-2250,0,161072,161280,395,163940
J25-2251,3,161128,161280,655,162841
J25-2252,7,161140,161280,539,163301
J25-2253,8,161176,161280,597,163410
J25-2254,6,161226,161280,416,162898
J25-2255,9,161258,161280,540,163736
J25-2256,2,161262,161280,568,162933
J25-2257,4,161450,162720,393,165330
J25-2258,5,161654,162720,496,164500
J25-2259,1,161770,162720,510,164420
J25-2260,7,161839,162720,539,164689
J25-2261,8,161937,162720,597,165424
J25-2262,0,161980,162720,395,164779
J25-2263,4,162035,162720,393,164066
J25-2264,9,162035,162720,540,164342
J25-2265,2,162104,162720,568,165148
J25-2266,6,162144,162720,416,163994
J25-2267,3,162263,162720,655,164674
J25-2268,1,162604,162720,510,164692
J25-2269,5,162707,162720,496,165015
J25-2270,4,162776,164160,393,167176
J25-2271,6,162906,164160,416,166856
J25-2272,8,162995,164160,597,165580
J25-2273,7,163050,164160,539,166799
J25-2274,9,163169,164160,540,165998
J25-2275,0,163173,164160,395,165707
J25-2276,5,163229,164160,496,166965
J25-2277,3,163293,164160,655,165791
J25-2278,2,163323,164160,568,166780
J25-2279,1,163338,164160,510,165481
J25-2280,8,163363,164160,597,165426
J25-2281,1,163382,164160,510,166751
J25-2282,6,163451,164160,416,165644
J25-2283,2,163508,164160,568,166459
J25-2284,5,163585,164160,496,165698
J25-2285,3,163647,164160,655,165907
J25-2286,0,163652,164160,395,165854
J25-2287,9,163821,164160,540,166312
J25-2288,7,163925,164160,539,166605
J25-2289,4,164004,164160,393,166369
J25-2290,9,164225,165600,540,166809
J25-2291,4,164250,165600,393,167557
J25-2292,7,164270,165600,539,167597
J25-2293,2,164281,165600,568,167208
J25-2294,8,164398,165600,597,167386
J25-2295,1,164427,165600,510,167369
J25-2296,3,164620,165600,655,168441
J25-2297,0,164639,165600,395,168001
J25-2298,5,164759,165600,496,167452
J25-2299,6,165041,165600,416,167705
J25-2300,8,165131,165600,597,166975
J25-2301,0,165142,165600,395,167288
J25-2302,9,165298,165600,540,166682
J25-2303,6,165347,165600,416,167402
J25-2304,3,165651,167040,655,169654
J25-2305,2,165755,167040,568,169021
J25-2306,5,165919,167040,496,168994
J25-2307,1,165985,167040,510,169428
J25-2308,7,166002,167040,539,169831
J25-2309,4,166027,167040,393,169161
J25-2310,2,166115,167040,568,168820
J25-2311,7,166146,167040,539,169102
J25-2312,6,166309,167040,416,168377
J25-2313,1,166458,167040,510,169008
J25-2314,5,166504,167040,496,168471
J25-2315,3,166535,167040,655,168391
J25-2316,9,166653,167040,540,169181
J25-2317,8,166773,167040,597,168900
J25-2318,4,166873,167040,393,169189
J25-2319,0,166947,167040,395,169179
J25-2320,8,167041,168480,597,170826
J25-2321,5,167124,168480,496,170832
J25-2322,3,167144,168480,655,170781
J25-2323,4,167190,168480,393,169887
J25-2324,9,167271,168480,540,170701
