Job,Routing_ID,Arrival,Ready Time,Job Processing Time,Deadline
J25-1663,5,118135,119520,496,121268
J25-1664,6,118217,119520,416,120980
J25-1665,0,118254,119520,395,122061
J25-1666,9,118426,119520,540,121082
J25-1667,7,118434,119520,539,121131
J25-1668,2,118454,119520,568,121453
J25-1669,3,118485,119520,655,121590
J25-1670,6,118485,119520,416,121354
J25-1671,8,118495,119520,597,122453
J25-1672,9,118497,119520,540,121315
J25-1673,0,118500,119520,395,123027
J25-1674,1,118641,119520,510,121945
J25-1675,5,118668,119520,496,121657
J25-1676,7,118707,119520,539,122118
J25-1677,2,118807,119520,568,120931
J25-1678,3,118850,119520,655,121635
J25-1679,4,118894,119520,393,121662
J25-1680,7,118995,119520,539,122044
J25-1681,3,119087,119520,655,121078
J25-1682,0,119221,119520,395,121364
J25-1683,5,119246,119520,496,121361
J25-1684,8,119255,119520,597,121769
J25-1685,9,119338,119520,540,121738
J25-1686,6,119411,119520,416,121356
J25-1687,1,119464,119520,510,122020
J25-1688,2,119508,119520,568,121075
J25-1689,4,119590,120960,393,123239
J25-1690,4,119598,120960,393,123582
J25-1691,3,119603,120960,655,121916
J25-1692,1,119641,120960,510,123625
J25-1693,6,119738,120960,416,122224
J25-1694,7,119833,120960,539,123736
J25-1695,9,119841,120960,540,123214
J25-1696,2,119942,120960,568,123454
J25-1697,0,119965,120960,395,122543
J25-1698,8,120221,120960,597,122661
J25-1699,5,120294,120960,496,122943
J25-1700,6,120383,120960,416,122389
J25-1701,0,120464,120960,395,122480
J25-1702,1,120558,120960,510,123099
J25-1703,4,120635,120960,393,122415
J25-1704,8,120756,120960,597,123683
J25-1705,5,120876,120960,496,122755
J25-1706,2,120931,120960,568,122789
J25-1707,7,120976,122400,539,124466
J25-1708,9,121201,122400,540,123795
J25-1709,3,121264,122400,655,124936
J25-1710,0,121271,122400,395,123954
J25-1711,5,121398,122400,496,124284
J25-1712,8,121478,122400,597,124432
J25-1713,7,121481,122400,539,124132
J25-1714,4,121492,122400,393,125949
J25-1715,2,121526,122400,568,123548
J25-1716,9,121541,122400,540,125000
J25-1717,1,121596,122400,510,124075
J25-1718,6,121664,122400,416,124683
J25-1719,3,121693,122400,655,123981
J25-1720,6,121747,122400,416,124320
J25-1721,9,121769,122400,540,125104
J25-1722,7,121896,122400,539,123699
J25-1723,8,121949,122400,597,124896
J25-1724,5,122018,122400,496,124509
J25-1725,0,122099,122400,395,124340
J25-1726,2,122223,122400,568,124729
J25-1727,4,122235,122400,393,124663
J25-1728,3,122432,123840,655,125249
J25-1729,1,122570,123840,510,125680
J25-1730,6,122593,123840,416,126923
J25-1731,8,122672,123840,597,124905
J25-1732,2,122707,123840,568,125286
J25-1733,0,122771,123840,395,126039
J25-1734,4,122780,123840,393,127315
J25-1735,3,122842,123840,655,126087
J25-1736,1,122893,123840,510,126369
J25-1737,7,122969,123840,539,126492
J25-1738,9,122994,123840,540,125214
J25-1739,5,123109,123840,496,125309
J25-1740,2,123201,123840,568,126940
J25-1741,8,123238,123840,597,126163
J25-1742,5,123417,123840,496,125299
J25-1743,6,123679,123840,416,126197
J25-1744,9,123820,123840,540,125346
J25-1745,4,123852,125280,393,126989
J25-1746,0,123871,125280,395,127437
J25-1747,7,123906,125280,539,127635
J25-1748,3,123949,125280,655,126902
J25-1749,1,124067,125280,510,126658
J25-1750,4,124090,125280,393,128954
J25-1751,9,124131,125280,540,128036
J25-1752,5,124236,125280,496,126585
J25-1753,0,124239,125280,395,127824
J25-1754,6,124372,125280,416,127612
J25-1755,7,124386,125280,539,126832
J25-1756,1,124429,125280,510,127247
J25-1757,8,124585,125280,597,126958
J25-1758,2,124621,125280,568,127724
J25-1759,3,124702,125280,655,127788
J25-1760,9,124739,125280,540,127125
J25-1761,6,124740,125280,416,126371
J25-1762,4,124957,125280,393,127967
J25-1763,3,125069,125280,655,127476
J25-1764,5,125111,125280,496,126504
J25-1765,2,125238,125280,568,126825
J25-1766,1,125376,126720,510,128285
J25-1767,8,125398,126720,597,130057
J25-1768,0,125584,126720,395,128713
J25-1769,7,125721,126720,539,128485
J25-1770,8,125769,126720,597,129170
J25-1771,2,125980,126720,568,129316
J25-1772,0,126039,126720,395,129790
J25-1773,4,126276,126720,393,129234
J25-1774,9,126500,126720,540,127711
J25-1775,7,126519,126720,539,128523
J25-1776,3,126551,126720,655,128960
J25-1777,1,126703,126720,510,128496
J25-1778,5,126886,128160,496,129533
J25-1779,6,126931,128160,416,130240
J25-1780,1,127214,128160,510,130744
J25-1781,2,127222,128160,568,129964
J25-1782,0,127282,128160,395,129994
J25-1783,6,127355,128160,416,129788
J25-1784,5,127449,128160,496,130236
J25-1785,4,127493,128160,393,130445
J25-1786,7,127540,128160,539,129489
J25-1787,8,127566,128160,597,130344
J25-1788,9,127646,128160,540,129427
J25-1789,3,127722,128160,655,129371
J25-1790,5,127896,128160,496,129674
J25-1791,0,127954,128160,395,132650
J25-1792,6,127962,128160,416,129562
J25-1793,1,128072,128160,510,130025
J25-1794,9,128110,128160,540,129949
J25-1795,7,128146,128160,539,129783
J25-1796,4,128383,129600,393,131577
J25-1797,3,128473,129600,655,132225
J25-1798,2,128509,129600,568,131883
J25-1799,8,128550,129600,597,131951
J25-1800,8,128751,129600,597,131106
J25-1801,1,128788,129600,510,131385
J25-1802,9,128789,129600,540,130960
J25-1803,6,128897,129600,416,131340
J25-1804,7,128909,129600,539,131076
J25-1805,3,128916,129600,655,131574
J25-1806,5,128923,129600,496,131908
J25-1807,0,128924,129600,395,131995
J25-1808,4,128992,129600,393,132653
J25-1809,2,129014,129600,568,131644
J25-1810,5,129038,129600,496,131599
J25-1811,3,129134,129600,655,131233
J25-1812,9,129166,129600,540,131303
J25-1813,1,129239,129600,510,130771
J25-1814,4,129289,129600,393,131821
J25-1815,8,129329,129600,597,132907
J25-1816,7,129399,129600,539,131433
J25-1817,6,129463,129600,416,131797
J25-1818,2,129550,129600,568,130971
J25-1819,0,129579,129600,395,131135
J25-1820,7,129662,131040,539,132702
J25-1821,9,129667,131040,540,132987
J25-1822,8,129678,131040,597,134733
J25-1823,2,129866,131040,568,132497
J25-1824,5,129883,131040,496,132136
J25-1825,0,129911,131040,395,132480
J25-1826,6,129947,131040,416,132962
J25-1827,3,130012,131040,655,132945
J25-1828,1,130136,131040,510,133242
J25-1829,4,130390,131040,393,132220
J25-1830,5,130547,131040,496,133448
J25-1831,9,130600,131040,540,134030
J25-1832,0,130686,131040,395,133334
J25-1833,1,130760,131040,510,133177
J25-1834,4,130929,131040,393,132563
J25-1835,7,130944,131040,539,132313
J25-1836,6,130962,131040,416,132311
J25-1837,3,131014,131040,655,132111
J25-1838,8,131036,131040,597,133326
J25-1839,2,131181,132480,568,134887
J25-1840,2,131261,132480,568,134079
J25-1841,1,131291,132480,510,135849
J25-1842,7,131387,132480,539,136285
J25-1843,9,131513,132480,540,134247
J25-1844,3,131524,132480,655,134543
J25-1845,8,131568,132480,597,135754
J25-1846,6,131596,132480,416,134547
J25-1847,0,131719,132480,395,134337
J25-1848,4,131744,132480,393,134494
J25-1849,5,131763,132480,496,135004
J25-1850,2,131827,132480,568,134046
J25-1851,3,131965,132480,655,133820
J25-1852,6,132044,132480,416,133846
J25-1853,4,132187,132480,393,134817
J25-1854,9,132235,132480,540,135140
J25-1855,7,132348,132480,539,135500
J25-1856,1,132401,132480,510,134085
J25-1857,0,132435,132480,395,134939
J25-1858,8,132445,132480,597,134193
J25-1859,5,132564,133920,496,135389
J25-1860,4,132613,133920,393,136014
J25-1861,6,132707,133920,416,135685
J25-1862,8,132763,133920,597,135520
J25-1863,2,132886,133920,568,135247
J25-1864,1,132938,133920,510,135800
J25-1865,3,132963,133920,655,135136
J25-1866,0,133191,133920,395,136208
J25-1867,9,133191,133920,540,136880
J25-1868,7,133227,133920,539,135562
J25-1869,5,133314,133920,496,136165
J25-1870,4,133450,133920,393,136990
J25-1871,5,133520,133920,496,135450
J25-1872,8,133558,133920,597,135977
J25-1873,6,133593,133920,416,135430
J25-1874,0,133604,133920,395,135862
J25-1875,3,133620,133920,655,135076
J25-1876,1,133709,133920,510,135817
J25-1877,2,133817,133920,568,135927
J25-1878,7,133855,133920,539,136171
J25-1879,9,133941,135360,540,138325
J25-1880,8,133945,135360,597,137675
J25-1881,2,133988,135360,568,138641
J25-1882,3,134106,135360,655,137908
J25-1883,4,134160,135360,393,136546
J25-1884,0,134162,135360,395,136900
J25-1885,7,134274,135360,539,137711
J25-1886,9,134323,135360,540,137460
J25-1887,6,134336,135360,416,136909
J25-1888,1,134468,135360,510,138186
J25-1889,5,134469,135360,496,137398
J25-1890,4,134699,135360,393,137583
J25-1891,7,134704,135360,539,138325
J25-1892,9,134753,135360,540,136430
J25-1893,5,134755,135360,496,136714
J25-1894,6,134781,135360,416,137442
J25-1895,0,134911,135360,395,136620
J25-1896,8,134930,135360,597,137165
J25-1897,2,134952,135360,568,136643
J25-1898,3,134952,135360,655,136871
J25-1899,1,134980,135360,510,137071
J25-1900,3,135079,135360,655,138251
J25-1901,5,135099,135360,496,136515
J25-1902,7,135124,135360,539,136982
J25-1903,6,135235,135360,416,136571
J25-1904,4,135244,135360,393,136594
J25-1905,1,135395,136800,510,138714
J25-1906,2,135461,136800,568,138580
J25-1907,8,135528,136800,597,139188
J25-1908,0,135544,136800,395,138536
J25-1909,9,135564,136800,540,139014
J25-1910,3,135603,136800,655,138354
J25-1911,4,135670,136800,393,139475
J25-1912,2,135737,136800,568,139500
J25-1913,9,135740,136800,540,139441
J25-1914,0,135742,136800,395,139367
J25-1915,6,135781,136800,416,139765
J25-1916,7,135783,136800,539,139678
J25-1917,5,135827,136800,496,138564
J25-1918,1,135942,136800,510,138913
J25-1919,8,135974,136800,597,139028
J25-1920,9,136023,136800,540,138682
J25-1921,2,136046,136800,568,138526
J25-1922,8,136047,136800,597,138306
J25-1923,1,136254,136800,510,138662
J25-1924,3,136380,136800,655,137893
J25-1925,6,136415,136800,416,137758
J25-1926,4,136583,136800,393,138870
J25-1927,7,136585,136800,539,138560
J25-1928,0,136586,136800,395,138917
J25-1929,5,136857,138240,496,140147
J25-1930,9,136880,138240,540,141494
J25-1931,1,137108,138240,510,139780
J25-1932,7,137227,138240,539,139629
J25-1933,2,137228,138240,568,140264
J25-1934,4,137270,138240,393,140655
J25-1935,3,137290,138240,655,139545
J25-1936,0,137305,138240,395,139606
J25-1937,6,137311,138240,416,139623
J25-1938,5,137345,138240,496,139996
J25-1939,8,137509,138240,597,140614
J25-1940,4,137644,138240,393,139884
J25-1941,5,137850,138240,496,139627
J25-1942,3,137862,138240,655,140884
J25-1943,1,137882,138240,510,140106
J25-1944,8,137884,138240,597,140873
J25-1945,2,137920,138240,568,139525
J25-1946,0,138026,138240,395,140331
J25-1947,7,138111,138240,539,140817
J25-1948,9,138209,138240,540,140735
J25-1949,6,138590,139680,416,141529
J25-1950,1,138706,139680,510,142110
J25-1951,8,138767,139680,597,141819
J25-1952,6,138799,139680,416,141651
J25-1953,5,138814,139680,496,141435
J25-1954,9,139025,139680,540,141966
J25-1955,3,139028,139680,655,141421
J25-1956,0,139072,139680,395,141909
J25-1957,7,139120,139680,539,142735
J25-1958,4,139219,139680,393,142806
J25-1959,2,139251,139680,568,141690
J25-1960,1,139285,139680,510,140974
J25-1961,7,139313,139680,539,144188
J25-1962,4,139368,139680,393,142591
J25-1963,3,139407,139680,655,141228
J25-1964,9,139440,139680,540,142351
J25-1965,2,139457,139680,568,141351
J25-1966,5,139510,139680,496,141825
J25-1967,6,139654,139680,416,141285
J25-1968,8,139778,141120,597,143991
J25-1969,0,139909,141120,395,142643
J25-1970,8,139934,141120,597,142530
J25-1971,1,140027,141120,510,142952
J25-1972,4,140120,141120,393,143657
J25-1973,6,140256,141120,416,142746
J25-1974,9,140401,141120,540,143251
J25-1975,3,140504,141120,655,143035
J25-1976,2,140612,141120,568,143496
J25-1977,0,140670,141120,395,143199
J25-1978,5,140843,141120,496,143072
J25-1979,7,140933,141120,539,142567
J25-1980,4,141038,141120,393,143169
J25-1981,9,141059,141120,540,142033
J25-1982,1,141228,142560,510,143987
J25-1983,2,141237,142560,568,145084
J25-1984,0,141245,142560,395,144580
J25-1985,8,141373,142560,597,144898
J25-1986,5,141390,142560,496,144650
J25-1987,3,141418,142560,655,144681
J25-1988,7,141490,142560,539,145118
J25-1989,6,141503,142560,416,144431
J25-1990,3,141723,142560,655,145112
J25-1991,2,141759,142560,568,146404
J25-1992,5,141834,142560,496,144178
J25-1993,0,141880,142560,395,143969
J25-1994,1,142107,142560,510,145080
J25-1995,8,142159,142560,597,143990
J25-1996,6,142169,142560,416,144103
J25-1997,7,142204,142560,539,144394
J25-1998,9,142278,142560,540,144220
J25-1999,4,142296,142560,393,145094
J25-2000,1,142317,142560,510,143675
J25-2001,3,142383,142560,655,145378
J25-2002,7,142452,142560,539,145183
J25-2003,8,142570,144000,597,145455
J25-2004,0,142697,144000,395,146210
J25-2005,5,142782,144000,496,146812
J25-2006,4,142893,144000,393,145723
J25-2007,2,142932,144000,568,146103
J25-2008,9,143076,144000,540,146761
J25-2009,6,143101,144000,416,146513
J25-2010,0,143103,144000,395,146349
J25-2011,1,143166,144000,510,145489
J25-2012,2,143294,144000,568,145949
J25-2013,3,143415,144000,655,145638
J25-2014,4,143440,144000,393,146753
J25-2015,5,143598,144000,496,145390
J25-2016,6,143735,144000,416,146128
J25-2017,7,143847,144000,539,145334
J25-2018,8,143850,144000,597,145682
J25-2019,9,143905,144000,540,145513
J25-2020,8,144111,145440,597,146972
J25-2021,3,144144,145440,655,146666
J25-2022,6,144269,145440,416,147589
J25-2023,2,144411,145440,568,147314
J25-2024,5,144460,145440,496,147730
J25-2025,1,144521,145440,510,147412
J25-2026,7,144614,145440,539,146860
J25-2027,4,144694,145440,393,148933
J25-2028,0,144701,145440,395,148187
J25-2029,9,144705,145440,540,147243
J25-2030,2,144718,145440,568,147030
J25-2031,7,144816,145440,539,147083
J25-2032,4,144886,145440,393,148376
J25-2033,0,144933,145440,395,148163
J25-2034,5,144947,145440,496,148261
J25-2035,1,145009,145440,510,148256
J25-2036,3,145124,145440,655,147052
J25-2037,6,145185,145440,416,146678
J25-2038,9,145195,145440,540,146849
J25-2039,8,145228,145440,597,147164
J25-2040,7,145333,145440,539,147564
J25-2041,6,145392,145440,416,147055
J25-2042,0,145482,146880,395,148193
J25-2043,1,145553,146880,510,148606
J25-2044,2,145568,146880,568,148836
J25-2045,9,145634,146880,540,150173
J25-2046,3,145701,146880,655,148853
J25-2047,4,145779,146880,393,148591
J25-2048,8,145785,146880,597,148785
J25-2049,5,145813,146880,496,149166
J25-2050,7,145913,146880,539,148591
J25-2051,3,145930,146880,655,148247
J25-2052,8,145966,146880,597,149492
J25-2053,6,146005,146880,416,148392
J25-2054,1,146184,146880,510,148371
J25-2055,4,146214,146880,393,149254
J25-2056,2,146237,146880,568,148498
J25-2057,9,146253,146880,540,150073
J25-2058,5,146269,146880,496,148742
J25-2059,0,146295,146880,395,148378
J25-2060,9,146401,146880,540,148359
J25-2061,8,146409,146880,597,148725
J25-2062,1,146804,146880,510,149976
J25-2063,5,146971,148320,496,150009
J25-2064,0,147109,148320,395,150637
J25-2065,3,147316,148320,655,149689
J25-2066,2,147382,148320,568,150179
J25-2067,6,147511,148320,416,149543
J25-2068,4,147531,148320,393,149765
J25-2069,7,147588,148320,539,150847
J25-2070,3,147665,148320,655,150343
J25-2071,8,147690,148320,597,149583
J25-2072,0,147705,148320,395,150636
J25-2073,7,147721,148320,539,151142
J25-2074,9,147824,148320,540,150335
J25-2075,4,147845,148320,393,150849
J25-2076,2,147877,148320,568,150944
J25-2077,1,147924,148320,510,149460
J25-2078,6,147978,148320,416,150163
J25-2079,5,148077,148320,496,151020
J25-2080,3,148239,148320,655,150118
J25-2081,8,148441,149760,597,152621
J25-2082,4,148468,149760,393,152198
J25-2083,0,148480,149760,395,152077
J25-2084,5,148489,149760,496,151051
J25-2085,7,148538,149760,539,152243
J25-2086,9,148626,149760,540,151332
J25-2087,6,148698,149760,416,151168
J25-2088,2,148822,149760,568,151067
J25-2089,1,148836,149760,510,150670
J25-2090,5,148908,149760,496,151239
J25-2091,2,149003,149760,568,152248
J25-2092,9,149017,149760,540,152079
J25-2093,7,149056,149760,539,153131
J25-2094,6,149061,149760,416,151774
J25-2095,4,149069,149760,393,150975
J25-2096,3,149156,149760,655,151603
J25-2097,1,149195,149760,510,151769
J25-2098,8,149281,149760,597,151341
J25-2099,0,149314,149760,395,156066
J25-2100,5,149347,149760,496,151516
J25-2101,0,149642,149760,395,152116
J25-2102,2,149800,151200,568,153824
J25-2103,8,149903,151200,597,153196
J25-2104,9,149925,151200,540,153447
J25-2105,7,149945,151200,539,153550
J25-2106,4,149995,151200,393,152703
J25-2107,6,150004,151200,416,152400
J25-2108,1,150119,151200,510,152714
J25-2109,3,150235,151200,655,152653
J25-2110,3,150239,151200,655,152903
J25-2111,1,150392,151200,510,152496
J25-2112,9,150574,151200,540,153660
J25-2113,7,150594,151200,539,152640
J25-2114,5,150605,151200,496,154068
J25-2115,4,150674,151200,393,153156
J25-2116,8,150745,151200,597,153523
J25-2117,2,150749,151200,568,152906
J25-2118,0,150941,151200,395,153991
J25-2119,6,151018,151200,416,153971
J25-2120,1,151045,151200,510,153378
J25-2121,7,151096,151200,539,154322
J25-2122,0,151147,151200,395,153843
J25-2123,4,151250,152640,393,154586
J25-2124,9,151418,152640,540,154770
J25-2125,2,151566,152640,568,153575
J25-2126,3,151654,152640,655,154023
J25-2127,6,151688,152640,416,153904
J25-2128,8,151754,152640,597,154797
J25-2129,5,151795,152640,496,154857
J25-2130,7,151841,152640,539,154370
J25-2131,0,151843,152640,395,155054
J25-2132,4,151901,152640,393,154122
J25-2133,3,151917,152640,655,155023
J25-2134,1,152075,152640,510,154534
J25-2135,2,152147,152640,568,154113
J25-2136,8,152306,152640,597,155461
J25-2137,9,152447,152640,540,157291
J25-2138,5,152507,152640,496,154120
J25-2139,6,152642,154080,416,155847
J25-2140,7,152658,154080,539,156805
J25-2141,0,152700,154080,395,155886
J25-2142,6,152714,154080,416,156178
J25-2143,5,152771,154080,496,155883
J25-2144,2,152808,154080,568,156688
J25-2145,1,152828,154080,510,155567
J25-2146,8,152870,154080,597,156426
J25-2147,3,152920,154080,655,156569
J25-2148,4,153203,154080,393,156473
J25-2149,9,153248,154080,540,155496
J25-2150,9,153323,154080,540,155234
J25-2151,0,153465,154080,395,156573
J25-2152,8,153494,154080,597,155649
J25-2153,1,153582,154080,510,155279
J25-2154,2,153647,154080,568,155835
J25-2155,4,153727,154080,393,156377
J25-2156,3,153844,154080,655,155129
J25-2157,5,153944,154080,496,155726
J25-2158,7,154010,154080,539,157405
J25-2159,6,154058,154080,416,155474
J25-2160,2,154203,155520,568,156830
J25-2161,0,154358,155520,395,157094
J25-2162,4,154584,155520,393,157529
J25-2163,6,154719,155520,416,157656
J25-2164,7,154814,155520,539,157899
J25-2165,5,154816,155520,496,157119
J25-2166,3,154837,155520,655,156901
J25-2167,9,154870,155520,540,157234
J25-2168,8,154929,155520,597,159426
J25-2169,1,154945,155520,510,157807
J25-2170,1,154969,155520,510,157660
J25-2171,6,155151,155520,416,156664
J25-2172,4,155187,155520,393,157218
J25-2173,9,155350,155520,540,156725
J25-2174,5,155382,155520,496,158174
J25-2175,8,155393,155520,597,157674
J25-2176,2,155480,155520,568,157039
J25-2177,7,155517,155520,539,156844
J25-2178,0,155647,156960,395,158809
J25-2179,3,155716,156960,655,158125
J25-2180,4,155835,156960,393,159877
J25-2181,7,155927,156960,539,158535
J25-2182,2,155942,156960,568,159234
J25-2183,1,156015,156960,510,158669
J25-2184,6,156041,156960,416,159517
J25-2185,3,156465,156960,655,158461
J25-2186,0,156482,156960,395,158676
J25-2187,5,156497,156960,496,158271
J25-2188,9,156527,156960,540,158192
J25-2189,8,156536,156960,597,158904
J25-2190,8,156576,156960,597,159673
J25-2191,5,156577,156960,496,160166
J25-2192,3,156595,156960,655,158740
J25-2193,7,156620,156960,539,160044
J25-2194,2,156629,156960,568,159042
J25-2195,4,156771,156960,393,160459
J25-2196,6,156782,156960,416,158621
J25-2197,1,156817,156960,510,160024
J25-2198,9,156962,158400,540,159828
J25-2199,0,156983,158400,395,160435
J25-2200,7,157093,158400,539,160371
J25-2201,3,157096,158400,655,159581
J25-2202,6,157189,158400,416,159783
J25-2203,0,157209,158400,395,162376
J25-2204,9,157299,158400,540,159862
J25-2205,4,157306,158400,393,160242
J25-2206,8,157401,158400,597,160590
J25-2207,1,157511,158400,510,159677
J25-2208,5,157563,158400,496,160937
J25-2209,2,157850,158400,568,160045
J25-2210,6,157885,158400,416,159912
J25-2211,4,157892,158400,393,160172
J25-2212,0,157896,158400,395,159534
J25-2213,3,157967,158400,655,159784
J25-2214,2,158043,158400,568,159983
J25-2215,1,158122,158400,510,159514
J25-2216,9,158126,158400,540,159848
J25-2217,8,158156,158400,597,160690
J25-2218,5,158187,158400,496,161145
J25-2219,7,158240,158400,539,160524
J25-2220,0,158266,158400,395,160839
J25-2221,9,158371,158400,540,160652
J25-2222,6,158376,158400,416,160509
J25-2223,4,158451,159840,393,162308
J25-2224,2,158464,159840,568,161411
J25-2225,3,158558,159840,655,161190
J25-2226,8,158595,159840,597,164131
J25-2227,1,158625,159840,510,161271
J25-2228,5,158691,159840,496,161562
J25-2229,7,158799,159840,539,162444
J25-2230,1,158953,159840,510,161577
J25-2231,8,159273,159840,597,161711
J25-2232,0,159399,159840,395,161064
J25-2233,2,159418,159840,568,161180
J25-2234,6,159751,159840,416,161228
J25-2235,7,159764,159840,539,162396
J25-2236,5,159945,161280,496,163172
J25-2237,4,159991,161280,393,163193
J25-2238,9,160009,161280,540,162936
J25-2239,3,160032,161280,655,163222
J25-2240,6,160046,161280,416,162601
J25-2241,4,160098,161280,393,163323
J25-2242,9,160375,161280,540,163107
J25-2243,8,160394,161280,597,163127
J25-2244,1,160630,161280,510,163174
J25-2245,0,160722,161280,395,163003
J25-2246,3,160795,161280,655,163143
J25-2247,5,160941,161280,496,162567
J25-2248,7,160942,161280,539,163535
J25-2249,2,161065,161280,568,164150
J25-2250,0,161151,161280,395,164032
J25-2251,3,161208,161280,655,162750
J25-2252,7,161219,161280,539,163228
J25-2253,8,161256,161280,597,163384
J25-2254,6,161306,162720,416,164268
J25-2255,9,161337,162720,540,165241
J25-2256,2,161342,162720,568,164325
J25-2257,4,161529,162720,393,165379
J25-2258,5,161734,162720,496,164411
J25-2259,1,161849,162720,510,164358
J25-2260,7,161918,162720,539,164608
J25-2261,8,162017,162720,597,165522
J25-2262,0,162060,162720,395,164744
J25-2263,4,162114,162720,393,163921
J25-2264,9,162114,162720,540,164252
J25-2265,2,162184,162720,568,165266
J25-2266,6,162223,162720,416,163882
J25-2267,3,162343,162720,655,164644
J25-2268,1,162684,162720,510,164677
J25-2269,5,162786,164160,496,166455
J25-2270,4,162855,164160,393,167323
J25-2271,6,162986,164160,416,167016
J25-2272,8,163074,164160,597,165453
J25-2273,7,163129,164160,539,166843
J25-2274,9,163249,164160,540,165941
J25-2275,0,163252,164160,395,165597
J25-2276,5,163308,164160,496,167079
J25-2277,3,163372,164160,655,165709
J25-2278,2,163403,164160,568,166950
J25-2279,1,163417,164160,510,165370
J25-2280,8,163443,164160,597,165287
J25-2281,1,163461,164160,510,166875
J25-2282,6,163530,164160,416,165556
J25-2283,2,163587,164160,568,166545
J25-2284,5,163665,164160,496,165579
J25-2285,3,163727,164160,655,165842
J25-2286,0,163731,164160,395,165762
J25-2287,9,163900,164160,540,166312
J25-2288,7,164005,164160,539,166609
J25-2289,4,164084,164160,393,166337
J25-2290,9,164305,165600,540,166677
J25-2291,4,164330,165600,393,167482
J25-2292,7,164350,165600,539,167520
J25-2293,2,164361,165600,568,167153
J25-2294,8,164477,165600,597,167304
J25-2295,1,164507,165600,510,167318
J25-2296,3,164699,165600,655,168615
J25-2297,0,164719,165600,395,168034
J25-2298,5,164839,165600,496,167373
J25-2299,6,165120,165600,416,167723
J25-2300,8,165211,165600,597,166845
J25-2301,0,165222,165600,395,167195
J25-2302,9,165378,165600,540,166543
J25-2303,6,165427,165600,416,167362
J25-2304,3,165730,167040,655,169768
J25-2305,2,165835,167040,568,169035
J25-2306,5,165998,167040,496,168931
J25-2307,1,166064,167040,510,169502
J25-2308,7,166081,167040,539,169909
J25-2309,4,166107,167040,393,169113
J25-2310,2,166194,167040,568,168795
J25-2311,7,166225,167040,539,169035
J25-2312,6,166388,167040,416,168271
J25-2313,1,166538,167040,510,168991
J25-2314,5,166583,167040,496,168342
J25-2315,3,166614,167040,655,168276
J25-2316,9,166733,167040,540,169179
J25-2317,8,166852,167040,597,168829
J25-2318,4,166952,167040,393,169146
J25-2319,0,167027,167040,395,169158
J25-2320,8,167121,168480,597,170843
J25-2321,5,167204,168480,496,170843
J25-2322,3,167223,168480,655,170821
J25-2323,4,167270,168480,393,169747
J25-2324,9,167350,168480,540,170715
J25-2325,1,167414,168480,510,170499
J25-2326,2,167415,168480,568,169828
J25-2327,6,167521,168480,416,170131
J25-2328,7,167527,168480,539,170086
J25-2329,0,167562,168480,395,170493
J25-2330,1,167708,168480,510,170569
J25-2331,8,167775,168480,597,170035
J25-2332,9,167785,168480,540,172062
J25-2333,7,167928,168480,539,170132
J25-2334,5,167980,168480,496,170072
J25-2335,3,168075,168480,655,170808
J25-2336,6,168078,168480,416,170573
J25-2337,4,168197,168480,393,171815
J25-2338,2,168336,168480,568,170428
J25-2339,0,168353,168480,395,170113
J25-2340,8,168378,168480,597,169804
J25-2341,6,168405,168480,416,170043
J25-2342,7,168413,168480,539,170026
J25-2343,1,168440,168480,510,170494
J25-2344,2,168566,169920,568,171161
J25-2345,3,168591,169920,655,171213
J25-2346,9,168629,169920,540,171942
J25-2347,5,168661,169920,496,171786
J25-2348,4,168670,169920,393,172076
J25-2349,0,168800,169920,395,173697
J25-2350,5,168814,169920,496,171648
J25-2351,2,168836,169920,568,172444
J25-2352,1,168911,169920,510,172055
J25-2353,0,168950,169920,395,172321
J25-2354,3,168975,169920,655,172253
J25-2355,7,169016,169920,539,171831
J25-2356,8,169105,169920,597,171995
J25-2357,6,169172,169920,416,172286
J25-2358,4,169217,169920,393,172352
J25-2359,9,169239,169920,540,172386
J25-2360,4,169275,169920,393,172753
J25-2361,2,169296,169920,568,171457
J25-2362,8,169465,169920,597,172552
J25-2363,3,169807,169920,655,172815
J25-2364,6,169840,169920,416,172167
J25-2365,0,169928,171360,395,172441
J25-2366,9,170085,171360,540,173178
J25-2367,5,170118,171360,496,172921
J25-2368,1,170147,171360,510,173983
J25-2369,7,170182,171360,539,174363
J25-2370,4,170349,171360,393,172928
J25-2371,7,170373,171360,539,172989
J25-2372,6,170500,171360,416,173539
J25-2373,3,170513,171360,655,172663
J25-2374,1,170561,171360,510,173228
J25-2375,9,170668,171360,540,173468
J25-2376,2,170753,171360,568,173237
J25-2377,5,170816,171360,496,173335
J25-2378,0,170895,171360,395,173459
J25-2379,8,170915,171360,597,172582
J25-2380,1,171049,171360,510,173538
J25-2381,5,171068,171360,496,173215
J25-2382,2,171090,171360,568,173284
J25-2383,6,171146,171360,416,172801
J25-2384,9,171309,171360,540,174539
J25-2385,0,171668,172800,395,174428
J25-2386,3,171726,172800,655,174186
J25-2387,8,171759,172800,597,175399
J25-2388,7,171990,172800,539,174995
J25-2389,4,172004,172800,393,175255
J25-2390,9,172062,172800,540,173820
J25-2391,7,172090,172800,539,174503
J25-2392,8,172099,172800,597,175397
J25-2393,6,172107,172800,416,173996
J25-2394,5,172200,172800,496,174570
J25-2395,0,172254,172800,395,175364
J25-2396,3,172455,172800,655,175276
J25-2397,1,172745,172800,510,174514
